StudyID,GroupLevel,MetricID,GroupID,Numerator,Denominator,Metric,Score,Flag,SnapshotDate
AA-AA-000-0000,Study,qtl0004,AA-AA-000-0000,3,16189,0.000185311,3.82E-05,0,2004-03-01
AA-AA-000-0000,Study,qtl0006,AA-AA-000-0000,1,19,0.052631579,0.001331629,0,2004-03-01
AA-AA-000-0000,Country,cou0001,US,25,21100,0.001184834,0.830370145,0,2004-06-01
AA-AA-000-0000,Country,cou0001,China,7,8900,0.000786517,-0.706934534,0,2004-06-01
AA-AA-000-0000,Country,cou0001,Japan,0,1606,0,-1.345633303,0,2004-06-01
AA-AA-000-0000,Country,cou0002,China,0,8900,0,0,0,2004-06-01
AA-AA-000-0000,Country,cou0002,Japan,0,1606,0,0,0,2004-06-01
AA-AA-000-0000,Country,cou0002,US,0,21100,0,0,0,2004-06-01
AA-AA-000-0000,Country,cou0003,US,15,21969,0.00068278,0.691317848,0,2004-06-01
AA-AA-000-0000,Country,cou0003,China,5,9293,0.000538039,-0.409565176,0,2004-06-01
AA-AA-000-0000,Country,cou0003,Japan,0,1685,0,-1.534384567,0,2004-06-01
AA-AA-000-0000,Country,cou0004,China,4,9293,0.000430432,0.680052965,0,2004-06-01
AA-AA-000-0000,Country,cou0004,US,8,21969,0.000364149,-0.001134547,0,2004-06-01
AA-AA-000-0000,Country,cou0004,Japan,0,1685,0,-1.592961606,0,2004-06-01
AA-AA-000-0000,Country,cou0005,Japan,3,273,0.010989011,1.376767122,0,2004-06-01
AA-AA-000-0000,Country,cou0005,China,6,1421,0.004222379,0.630936961,0,2004-06-01
AA-AA-000-0000,Country,cou0005,US,3,3065,0.000978793,-0.840494403,0,2004-06-01
AA-AA-000-0000,Country,cou0006,US,1,27,0.037037037,0.987420883,0,2004-06-01
AA-AA-000-0000,Country,cou0006,China,0,11,0,-1.308992566,0,2004-06-01
AA-AA-000-0000,Country,cou0006,Japan,0,2,0,,,2004-06-01
AA-AA-000-0000,Country,cou0007,China,0,11,0,0,0,2004-06-01
AA-AA-000-0000,Country,cou0007,Japan,0,2,0,,,2004-06-01
AA-AA-000-0000,Country,cou0007,US,0,27,0,0,0,2004-06-01
AA-AA-000-0000,Country,cou0008,US,52,6950,0.007482014,0.974210187,0,2004-06-01
AA-AA-000-0000,Country,cou0008,Japan,4,585,0.006837607,-0.066349863,0,2004-06-01
AA-AA-000-0000,Country,cou0008,China,18,3097,0.005812076,-1.430563598,0,2004-06-01
AA-AA-000-0000,Country,cou0009,US,1,52,0.019230769,0.944400282,0,2004-06-01
AA-AA-000-0000,Country,cou0009,China,0,18,0,,,2004-06-01
AA-AA-000-0000,Country,cou0009,Japan,0,4,0,,,2004-06-01
AA-AA-000-0000,Country,cou0010,US,45,818,0.055012225,0.98510137,0,2004-06-01
AA-AA-000-0000,Country,cou0010,Japan,3,69,0.043478261,-0.134271049,0,2004-06-01
AA-AA-000-0000,Country,cou0010,China,11,364,0.03021978,-1.418290018,0,2004-06-01
AA-AA-000-0000,Country,cou0011,US,43,6950,0.00618705,0.921850568,0,2004-06-01
AA-AA-000-0000,Country,cou0011,China,13,3097,0.004197611,-0.866988989,0,2004-06-01
AA-AA-000-0000,Country,cou0011,Japan,1,585,0.001709402,-1.182591064,0,2004-06-01
AA-AA-000-0000,Country,cou0012,Japan,8,10,0.8,1.139723244,0,2004-06-01
AA-AA-000-0000,Country,cou0012,China,17,28,0.607142857,0.681114914,0,2004-06-01
AA-AA-000-0000,Country,cou0012,US,15,42,0.357142857,-1.112255997,0,2004-06-01
AA-AA-000-0000,Site,kri0001,31,4,841,0.004756243,2.110742799,1,2004-06-01
AA-AA-000-0000,Site,kri0001,146,4,863,0.004634994,2.068924156,1,2004-06-01
AA-AA-000-0000,Site,kri0001,43,7,1531,0.004572175,2.707880499,1,2004-06-01
AA-AA-000-0000,Site,kri0001,190,2,442,0.004524887,1.43563845,0,2004-06-01
AA-AA-000-0000,Site,kri0001,189,5,1687,0.002963841,1.558208994,0,2004-06-01
AA-AA-000-0000,Site,kri0001,137,2,760,0.002631579,0.867783404,0,2004-06-01
AA-AA-000-0000,Site,kri0001,76,2,925,0.002162162,0.679800294,0,2004-06-01
AA-AA-000-0000,Site,kri0001,10,2,1524,0.001312336,0.227589832,0,2004-06-01
AA-AA-000-0000,Site,kri0001,71,1,836,0.001196172,0.103265319,0,2004-06-01
AA-AA-000-0000,Site,kri0001,56,1,848,0.001179245,0.094420752,0,2004-06-01
AA-AA-000-0000,Site,kri0001,17,1,1670,0.000598802,-0.328649465,0,2004-06-01
AA-AA-000-0000,Site,kri0001,61,1,2002,0.0004995,-0.446218507,0,2004-06-01
AA-AA-000-0000,Site,kri0001,77,0,1920,0,-0.862498706,0,2004-06-01
AA-AA-000-0000,Site,kri0001,106,0,1766,0,-0.827186023,0,2004-06-01
AA-AA-000-0000,Site,kri0001,172,0,1606,0,-0.788824895,0,2004-06-01
AA-AA-000-0000,Site,kri0001,138,0,1525,0,-0.768675005,0,2004-06-01
AA-AA-000-0000,Site,kri0001,139,0,1516,0,-0.766403428,0,2004-06-01
AA-AA-000-0000,Site,kri0001,26,0,925,0,-0.598657881,0,2004-06-01
AA-AA-000-0000,Site,kri0001,13,0,853,0,-0.574886822,0,2004-06-01
AA-AA-000-0000,Site,kri0001,174,0,841,0,-0.570828746,0,2004-06-01
AA-AA-000-0000,Site,kri0001,111,0,840,0,-0.57048927,0,2004-06-01
AA-AA-000-0000,Site,kri0001,173,0,839,0,-0.570149592,0,2004-06-01
AA-AA-000-0000,Site,kri0001,59,0,839,0,-0.570149592,0,2004-06-01
AA-AA-000-0000,Site,kri0001,69,0,761,0,-0.543000421,0,2004-06-01
AA-AA-000-0000,Site,kri0001,143,0,760,0,-0.542643536,0,2004-06-01
AA-AA-000-0000,Site,kri0001,62,0,758,0,-0.541929061,0,2004-06-01
AA-AA-000-0000,Site,kri0001,96,0,688,0,-0.516299919,0,2004-06-01
AA-AA-000-0000,Site,kri0001,92,0,673,0,-0.510640633,0,2004-06-01
AA-AA-000-0000,Site,kri0001,53,0,567,0,-0.468704763,0,2004-06-01
AA-AA-000-0000,Site,kri0002,10,0,1524,0,0,0,2004-06-01
AA-AA-000-0000,Site,kri0002,106,0,1766,0,0,0,2004-06-01
AA-AA-000-0000,Site,kri0002,111,0,840,0,0,0,2004-06-01
AA-AA-000-0000,Site,kri0002,13,0,853,0,0,0,2004-06-01
AA-AA-000-0000,Site,kri0002,137,0,760,0,0,0,2004-06-01
AA-AA-000-0000,Site,kri0002,138,0,1525,0,0,0,2004-06-01
AA-AA-000-0000,Site,kri0002,139,0,1516,0,0,0,2004-06-01
AA-AA-000-0000,Site,kri0002,143,0,760,0,0,0,2004-06-01
AA-AA-000-0000,Site,kri0002,146,0,863,0,0,0,2004-06-01
AA-AA-000-0000,Site,kri0002,17,0,1670,0,0,0,2004-06-01
AA-AA-000-0000,Site,kri0002,172,0,1606,0,0,0,2004-06-01
AA-AA-000-0000,Site,kri0002,173,0,839,0,0,0,2004-06-01
AA-AA-000-0000,Site,kri0002,174,0,841,0,0,0,2004-06-01
AA-AA-000-0000,Site,kri0002,189,0,1687,0,0,0,2004-06-01
AA-AA-000-0000,Site,kri0002,190,0,442,0,0,0,2004-06-01
AA-AA-000-0000,Site,kri0002,26,0,925,0,0,0,2004-06-01
AA-AA-000-0000,Site,kri0002,31,0,841,0,0,0,2004-06-01
AA-AA-000-0000,Site,kri0002,43,0,1531,0,0,0,2004-06-01
AA-AA-000-0000,Site,kri0002,53,0,567,0,0,0,2004-06-01
AA-AA-000-0000,Site,kri0002,56,0,848,0,0,0,2004-06-01
AA-AA-000-0000,Site,kri0002,59,0,839,0,0,0,2004-06-01
AA-AA-000-0000,Site,kri0002,61,0,2002,0,0,0,2004-06-01
AA-AA-000-0000,Site,kri0002,62,0,758,0,0,0,2004-06-01
AA-AA-000-0000,Site,kri0002,69,0,761,0,0,0,2004-06-01
AA-AA-000-0000,Site,kri0002,71,0,836,0,0,0,2004-06-01
AA-AA-000-0000,Site,kri0002,76,0,925,0,0,0,2004-06-01
AA-AA-000-0000,Site,kri0002,77,0,1920,0,0,0,2004-06-01
AA-AA-000-0000,Site,kri0002,92,0,673,0,0,0,2004-06-01
AA-AA-000-0000,Site,kri0002,96,0,688,0,0,0,2004-06-01
AA-AA-000-0000,Site,kri0003,26,4,967,0.004136505,3.232261908,2,2004-06-01
AA-AA-000-0000,Site,kri0003,173,3,883,0.003397508,2.441979932,1,2004-06-01
AA-AA-000-0000,Site,kri0003,76,2,966,0.002070393,1.339439251,0,2004-06-01
AA-AA-000-0000,Site,kri0003,43,3,1591,0.001885607,1.501909829,0,2004-06-01
AA-AA-000-0000,Site,kri0003,17,3,1753,0.001711352,1.361659159,0,2004-06-01
AA-AA-000-0000,Site,kri0003,31,1,858,0.001165501,0.481752537,0,2004-06-01
AA-AA-000-0000,Site,kri0003,111,1,862,0.001160093,0.478197891,0,2004-06-01
AA-AA-000-0000,Site,kri0003,174,1,886,0.001128668,0.457262443,0,2004-06-01
AA-AA-000-0000,Site,kri0003,13,1,897,0.001114827,0.447884163,0,2004-06-01
AA-AA-000-0000,Site,kri0003,61,1,2034,0.000491642,-0.15326415,0,2004-06-01
AA-AA-000-0000,Site,kri0003,77,0,1963,0,-0.7920602,0,2004-06-01
AA-AA-000-0000,Site,kri0003,106,0,1832,0,-0.765175007,0,2004-06-01
AA-AA-000-0000,Site,kri0003,189,0,1774,0,-0.752965104,0,2004-06-01
AA-AA-000-0000,Site,kri0003,172,0,1685,0,-0.733834278,0,2004-06-01
AA-AA-000-0000,Site,kri0003,10,0,1612,0,-0.717762162,0,2004-06-01
AA-AA-000-0000,Site,kri0003,138,0,1581,0,-0.710827099,0,2004-06-01
AA-AA-000-0000,Site,kri0003,139,0,1580,0,-0.710602261,0,2004-06-01
AA-AA-000-0000,Site,kri0003,59,0,882,0,-0.530923971,0,2004-06-01
AA-AA-000-0000,Site,kri0003,146,0,877,0,-0.529416946,0,2004-06-01
AA-AA-000-0000,Site,kri0003,56,0,877,0,-0.529416946,0,2004-06-01
AA-AA-000-0000,Site,kri0003,71,0,876,0,-0.529115025,0,2004-06-01
AA-AA-000-0000,Site,kri0003,143,0,801,0,-0.505957805,0,2004-06-01
AA-AA-000-0000,Site,kri0003,69,0,791,0,-0.502789597,0,2004-06-01
AA-AA-000-0000,Site,kri0003,137,0,781,0,-0.499601298,0,2004-06-01
AA-AA-000-0000,Site,kri0003,62,0,779,0,-0.498961194,0,2004-06-01
AA-AA-000-0000,Site,kri0003,96,0,732,0,-0.483674935,0,2004-06-01
AA-AA-000-0000,Site,kri0003,92,0,702,0,-0.473659877,0,2004-06-01
AA-AA-000-0000,Site,kri0003,53,0,608,0,-0.440808369,0,2004-06-01
AA-AA-000-0000,Site,kri0003,190,0,480,0,-0.391668514,0,2004-06-01
AA-AA-000-0000,Site,kri0003,46,0,37,0,-0.108742397,0,2004-06-01
AA-AA-000-0000,Site,kri0004,31,2,858,0.002331002,2.659005104,1,2004-06-01
AA-AA-000-0000,Site,kri0004,173,2,883,0.002265006,2.606950098,1,2004-06-01
AA-AA-000-0000,Site,kri0004,17,3,1753,0.001711352,2.603275881,1,2004-06-01
AA-AA-000-0000,Site,kri0004,26,1,967,0.001034126,0.961492438,0,2004-06-01
AA-AA-000-0000,Site,kri0004,77,2,1963,0.001018849,1.338670936,0,2004-06-01
AA-AA-000-0000,Site,kri0004,189,1,1774,0.000563698,0.387782441,0,2004-06-01
AA-AA-000-0000,Site,kri0004,61,1,2034,0.000491642,0.265237658,0,2004-06-01
AA-AA-000-0000,Site,kri0004,106,0,1832,0,-0.71952788,0,2004-06-01
AA-AA-000-0000,Site,kri0004,172,0,1685,0,-0.690056807,0,2004-06-01
AA-AA-000-0000,Site,kri0004,10,0,1612,0,-0.674943486,0,2004-06-01
AA-AA-000-0000,Site,kri0004,43,0,1591,0,-0.67053273,0,2004-06-01
AA-AA-000-0000,Site,kri0004,138,0,1581,0,-0.66842214,0,2004-06-01
AA-AA-000-0000,Site,kri0004,139,0,1580,0,-0.668210715,0,2004-06-01
AA-AA-000-0000,Site,kri0004,76,0,966,0,-0.522484553,0,2004-06-01
AA-AA-000-0000,Site,kri0004,13,0,897,0,-0.503478713,0,2004-06-01
AA-AA-000-0000,Site,kri0004,174,0,886,0,-0.500382085,0,2004-06-01
AA-AA-000-0000,Site,kri0004,59,0,882,0,-0.499251277,0,2004-06-01
AA-AA-000-0000,Site,kri0004,146,0,877,0,-0.497834154,0,2004-06-01
AA-AA-000-0000,Site,kri0004,56,0,877,0,-0.497834154,0,2004-06-01
AA-AA-000-0000,Site,kri0004,71,0,876,0,-0.497550245,0,2004-06-01
AA-AA-000-0000,Site,kri0004,111,0,862,0,-0.493558374,0,2004-06-01
AA-AA-000-0000,Site,kri0004,143,0,801,0,-0.475774487,0,2004-06-01
AA-AA-000-0000,Site,kri0004,69,0,791,0,-0.472795281,0,2004-06-01
AA-AA-000-0000,Site,kri0004,137,0,781,0,-0.469797183,0,2004-06-01
AA-AA-000-0000,Site,kri0004,62,0,779,0,-0.469195265,0,2004-06-01
AA-AA-000-0000,Site,kri0004,96,0,732,0,-0.45482092,0,2004-06-01
AA-AA-000-0000,Site,kri0004,92,0,702,0,-0.445403318,0,2004-06-01
AA-AA-000-0000,Site,kri0004,53,0,608,0,-0.414511593,0,2004-06-01
AA-AA-000-0000,Site,kri0004,190,0,480,0,-0.368303215,0,2004-06-01
AA-AA-000-0000,Site,kri0004,46,0,37,0,-0.102255283,0,2004-06-01
AA-AA-000-0000,Site,kri0005,17,5,280,0.017857143,3.591748431,2,2004-06-01
AA-AA-000-0000,Site,kri0005,172,3,273,0.010989011,1.958218393,0,2004-06-01
AA-AA-000-0000,Site,kri0005,76,2,238,0.008403361,1.270066422,0,2004-06-01
AA-AA-000-0000,Site,kri0005,173,1,213,0.004694836,0.44395094,0,2004-06-01
AA-AA-000-0000,Site,kri0005,13,1,256,0.00390625,0.310102583,0,2004-06-01
AA-AA-000-0000,Site,kri0005,61,0,633,0,-0.887959965,0,2004-06-01
AA-AA-000-0000,Site,kri0005,77,0,376,0,-0.684361316,0,2004-06-01
AA-AA-000-0000,Site,kri0005,106,0,340,0,-0.650775192,0,2004-06-01
AA-AA-000-0000,Site,kri0005,189,0,338,0,-0.648858324,0,2004-06-01
AA-AA-000-0000,Site,kri0005,26,0,256,0,-0.564691841,0,2004-06-01
AA-AA-000-0000,Site,kri0005,43,0,253,0,-0.561373349,0,2004-06-01
AA-AA-000-0000,Site,kri0005,146,0,170,0,-0.460167551,0,2004-06-01
AA-AA-000-0000,Site,kri0005,138,0,168,0,-0.457452675,0,2004-06-01
AA-AA-000-0000,Site,kri0005,10,0,127,0,-0.397734616,0,2004-06-01
AA-AA-000-0000,Site,kri0005,190,0,127,0,-0.397734616,0,2004-06-01
AA-AA-000-0000,Site,kri0005,56,0,127,0,-0.397734616,0,2004-06-01
AA-AA-000-0000,Site,kri0005,59,0,127,0,-0.397734616,0,2004-06-01
AA-AA-000-0000,Site,kri0005,31,0,125,0,-0.39459042,0,2004-06-01
AA-AA-000-0000,Site,kri0005,174,0,84,0,-0.323467888,0,2004-06-01
AA-AA-000-0000,Site,kri0005,71,0,84,0,-0.323467888,0,2004-06-01
AA-AA-000-0000,Site,kri0005,139,0,82,0,-0.319593882,0,2004-06-01
AA-AA-000-0000,Site,kri0005,137,0,41,0,-0.225987001,0,2004-06-01
AA-AA-000-0000,Site,kri0005,62,0,41,0,-0.225987001,0,2004-06-01
AA-AA-000-0000,Site,kri0006,46,1,1,1,,,2004-06-01
AA-AA-000-0000,Site,kri0006,10,0,2,0,,,2004-06-01
AA-AA-000-0000,Site,kri0006,106,0,2,0,,,2004-06-01
AA-AA-000-0000,Site,kri0006,138,0,2,0,,,2004-06-01
AA-AA-000-0000,Site,kri0006,139,0,2,0,,,2004-06-01
AA-AA-000-0000,Site,kri0006,17,0,2,0,,,2004-06-01
AA-AA-000-0000,Site,kri0006,172,0,2,0,,,2004-06-01
AA-AA-000-0000,Site,kri0006,189,0,2,0,,,2004-06-01
AA-AA-000-0000,Site,kri0006,43,0,2,0,,,2004-06-01
AA-AA-000-0000,Site,kri0006,61,0,2,0,,,2004-06-01
AA-AA-000-0000,Site,kri0006,77,0,2,0,,,2004-06-01
AA-AA-000-0000,Site,kri0006,111,0,1,0,,,2004-06-01
AA-AA-000-0000,Site,kri0006,13,0,1,0,,,2004-06-01
AA-AA-000-0000,Site,kri0006,137,0,1,0,,,2004-06-01
AA-AA-000-0000,Site,kri0006,143,0,1,0,,,2004-06-01
AA-AA-000-0000,Site,kri0006,146,0,1,0,,,2004-06-01
AA-AA-000-0000,Site,kri0006,173,0,1,0,,,2004-06-01
AA-AA-000-0000,Site,kri0006,174,0,1,0,,,2004-06-01
AA-AA-000-0000,Site,kri0006,190,0,1,0,,,2004-06-01
AA-AA-000-0000,Site,kri0006,26,0,1,0,,,2004-06-01
AA-AA-000-0000,Site,kri0006,31,0,1,0,,,2004-06-01
AA-AA-000-0000,Site,kri0006,53,0,1,0,,,2004-06-01
AA-AA-000-0000,Site,kri0006,56,0,1,0,,,2004-06-01
AA-AA-000-0000,Site,kri0006,59,0,1,0,,,2004-06-01
AA-AA-000-0000,Site,kri0006,62,0,1,0,,,2004-06-01
AA-AA-000-0000,Site,kri0006,69,0,1,0,,,2004-06-01
AA-AA-000-0000,Site,kri0006,71,0,1,0,,,2004-06-01
AA-AA-000-0000,Site,kri0006,76,0,1,0,,,2004-06-01
AA-AA-000-0000,Site,kri0006,92,0,1,0,,,2004-06-01
AA-AA-000-0000,Site,kri0006,96,0,1,0,,,2004-06-01
AA-AA-000-0000,Site,kri0007,10,0,2,0,,,2004-06-01
AA-AA-000-0000,Site,kri0007,106,0,2,0,,,2004-06-01
AA-AA-000-0000,Site,kri0007,111,0,1,0,,,2004-06-01
AA-AA-000-0000,Site,kri0007,13,0,1,0,,,2004-06-01
AA-AA-000-0000,Site,kri0007,137,0,1,0,,,2004-06-01
AA-AA-000-0000,Site,kri0007,138,0,2,0,,,2004-06-01
AA-AA-000-0000,Site,kri0007,139,0,2,0,,,2004-06-01
AA-AA-000-0000,Site,kri0007,143,0,1,0,,,2004-06-01
AA-AA-000-0000,Site,kri0007,146,0,1,0,,,2004-06-01
AA-AA-000-0000,Site,kri0007,17,0,2,0,,,2004-06-01
AA-AA-000-0000,Site,kri0007,172,0,2,0,,,2004-06-01
AA-AA-000-0000,Site,kri0007,173,0,1,0,,,2004-06-01
AA-AA-000-0000,Site,kri0007,174,0,1,0,,,2004-06-01
AA-AA-000-0000,Site,kri0007,189,0,2,0,,,2004-06-01
AA-AA-000-0000,Site,kri0007,190,0,1,0,,,2004-06-01
AA-AA-000-0000,Site,kri0007,26,0,1,0,,,2004-06-01
AA-AA-000-0000,Site,kri0007,31,0,1,0,,,2004-06-01
AA-AA-000-0000,Site,kri0007,43,0,2,0,,,2004-06-01
AA-AA-000-0000,Site,kri0007,46,0,1,0,,,2004-06-01
AA-AA-000-0000,Site,kri0007,53,0,1,0,,,2004-06-01
AA-AA-000-0000,Site,kri0007,56,0,1,0,,,2004-06-01
AA-AA-000-0000,Site,kri0007,59,0,1,0,,,2004-06-01
AA-AA-000-0000,Site,kri0007,61,0,2,0,,,2004-06-01
AA-AA-000-0000,Site,kri0007,62,0,1,0,,,2004-06-01
AA-AA-000-0000,Site,kri0007,69,0,1,0,,,2004-06-01
AA-AA-000-0000,Site,kri0007,71,0,1,0,,,2004-06-01
AA-AA-000-0000,Site,kri0007,76,0,1,0,,,2004-06-01
AA-AA-000-0000,Site,kri0007,77,0,2,0,,,2004-06-01
AA-AA-000-0000,Site,kri0007,92,0,1,0,,,2004-06-01
AA-AA-000-0000,Site,kri0007,96,0,1,0,,,2004-06-01
AA-AA-000-0000,Site,kri0008,10,7,307,0.022801303,3.124162484,2,2004-06-01
AA-AA-000-0000,Site,kri0008,46,2,118,0.016949153,1.221353106,0,2004-06-01
AA-AA-000-0000,Site,kri0008,106,9,698,0.012893983,1.764582673,0,2004-06-01
AA-AA-000-0000,Site,kri0008,189,9,739,0.01217862,1.596778517,0,2004-06-01
AA-AA-000-0000,Site,kri0008,146,4,349,0.011461318,0.946493476,0,2004-06-01
AA-AA-000-0000,Site,kri0008,43,6,585,0.01025641,0.897387787,0,2004-06-01
AA-AA-000-0000,Site,kri0008,173,4,467,0.00856531,0.390446685,0,2004-06-01
AA-AA-000-0000,Site,kri0008,76,4,467,0.00856531,0.390446685,0,2004-06-01
AA-AA-000-0000,Site,kri0008,137,1,118,0.008474576,0.185171633,0,2004-06-01
AA-AA-000-0000,Site,kri0008,62,1,118,0.008474576,0.185171633,0,2004-06-01
AA-AA-000-0000,Site,kri0008,139,2,236,0.008474576,0.261872234,0,2004-06-01
AA-AA-000-0000,Site,kri0008,190,2,272,0.007352941,0.072921524,0,2004-06-01
AA-AA-000-0000,Site,kri0008,172,4,585,0.006837607,-0.033353307,0,2004-06-01
AA-AA-000-0000,Site,kri0008,13,3,503,0.005964215,-0.251407962,0,2004-06-01
AA-AA-000-0000,Site,kri0008,17,3,626,0.004792332,-0.610493193,0,2004-06-01
AA-AA-000-0000,Site,kri0008,138,2,431,0.004640371,-0.542071392,0,2004-06-01
AA-AA-000-0000,Site,kri0008,26,2,503,0.003976143,-0.75327981,0,2004-06-01
AA-AA-000-0000,Site,kri0008,77,3,816,0.003676471,-1.055792907,0,2004-06-01
AA-AA-000-0000,Site,kri0008,31,1,272,0.003676471,-0.609562319,0,2004-06-01
AA-AA-000-0000,Site,kri0008,59,1,272,0.003676471,-0.609562319,0,2004-06-01
AA-AA-000-0000,Site,kri0008,61,4,1237,0.00323363,-1.475236712,0,2004-06-01
AA-AA-000-0000,Site,kri0008,56,0,272,0,-1.292046163,0,2004-06-01
AA-AA-000-0000,Site,kri0008,71,0,236,0,-1.203509659,0,2004-06-01
AA-AA-000-0000,Site,kri0008,174,0,195,0,-1.093983783,0,2004-06-01
AA-AA-000-0000,Site,kri0008,111,0,35,0,-0.463476374,0,2004-06-01
AA-AA-000-0000,Site,kri0008,143,0,35,0,-0.463476374,0,2004-06-01
AA-AA-000-0000,Site,kri0008,53,0,35,0,-0.463476374,0,2004-06-01
AA-AA-000-0000,Site,kri0008,69,0,35,0,-0.463476374,0,2004-06-01
AA-AA-000-0000,Site,kri0008,92,0,35,0,-0.463476374,0,2004-06-01
AA-AA-000-0000,Site,kri0008,96,0,35,0,-0.463476374,0,2004-06-01
AA-AA-000-0000,Site,kri0009,46,1,2,0.5,,,2004-06-01
AA-AA-000-0000,Site,kri0009,106,0,9,0,,,2004-06-01
AA-AA-000-0000,Site,kri0009,189,0,9,0,,,2004-06-01
AA-AA-000-0000,Site,kri0009,10,0,7,0,,,2004-06-01
AA-AA-000-0000,Site,kri0009,43,0,6,0,,,2004-06-01
AA-AA-000-0000,Site,kri0009,146,0,4,0,,,2004-06-01
AA-AA-000-0000,Site,kri0009,172,0,4,0,,,2004-06-01
AA-AA-000-0000,Site,kri0009,173,0,4,0,,,2004-06-01
AA-AA-000-0000,Site,kri0009,61,0,4,0,,,2004-06-01
AA-AA-000-0000,Site,kri0009,76,0,4,0,,,2004-06-01
AA-AA-000-0000,Site,kri0009,13,0,3,0,,,2004-06-01
AA-AA-000-0000,Site,kri0009,17,0,3,0,,,2004-06-01
AA-AA-000-0000,Site,kri0009,77,0,3,0,,,2004-06-01
AA-AA-000-0000,Site,kri0009,138,0,2,0,,,2004-06-01
AA-AA-000-0000,Site,kri0009,139,0,2,0,,,2004-06-01
AA-AA-000-0000,Site,kri0009,190,0,2,0,,,2004-06-01
AA-AA-000-0000,Site,kri0009,26,0,2,0,,,2004-06-01
AA-AA-000-0000,Site,kri0009,137,0,1,0,,,2004-06-01
AA-AA-000-0000,Site,kri0009,31,0,1,0,,,2004-06-01
AA-AA-000-0000,Site,kri0009,59,0,1,0,,,2004-06-01
AA-AA-000-0000,Site,kri0009,62,0,1,0,,,2004-06-01
AA-AA-000-0000,Site,kri0010,69,1,4,0.25,,,2004-06-01
AA-AA-000-0000,Site,kri0010,46,2,14,0.142857143,,,2004-06-01
AA-AA-000-0000,Site,kri0010,62,2,14,0.142857143,,,2004-06-01
AA-AA-000-0000,Site,kri0010,174,3,23,0.130434783,,,2004-06-01
AA-AA-000-0000,Site,kri0010,56,4,32,0.125,1.730194214,0,2004-06-01
AA-AA-000-0000,Site,kri0010,190,3,32,0.09375,1.035562326,0,2004-06-01
AA-AA-000-0000,Site,kri0010,31,3,32,0.09375,1.035562326,0,2004-06-01
AA-AA-000-0000,Site,kri0010,77,9,96,0.09375,1.793646564,0,2004-06-01
AA-AA-000-0000,Site,kri0010,76,5,55,0.090909091,1.274845474,0,2004-06-01
AA-AA-000-0000,Site,kri0010,138,4,51,0.078431373,0.877465818,0,2004-06-01
AA-AA-000-0000,Site,kri0010,106,4,82,0.048780488,0.057580251,0,2004-06-01
AA-AA-000-0000,Site,kri0010,172,3,69,0.043478261,-0.120247199,0,2004-06-01
AA-AA-000-0000,Site,kri0010,17,3,74,0.040540541,-0.223829338,0,2004-06-01
AA-AA-000-0000,Site,kri0010,173,2,55,0.036363636,-0.31468777,0,2004-06-01
AA-AA-000-0000,Site,kri0010,61,5,145,0.034482759,-0.59995162,0,2004-06-01
AA-AA-000-0000,Site,kri0010,13,2,59,0.033898305,-0.400340089,0,2004-06-01
AA-AA-000-0000,Site,kri0010,10,1,36,0.027777778,-0.457020192,0,2004-06-01
AA-AA-000-0000,Site,kri0010,146,1,41,0.024390244,-0.572958689,0,2004-06-01
AA-AA-000-0000,Site,kri0010,43,1,69,0.014492754,-1.066343089,0,2004-06-01
AA-AA-000-0000,Site,kri0010,189,1,87,0.011494253,-1.307279047,0,2004-06-01
AA-AA-000-0000,Site,kri0010,26,0,59,0,-1.423476864,0,2004-06-01
AA-AA-000-0000,Site,kri0010,59,0,32,0,-1.048333336,0,2004-06-01
AA-AA-000-0000,Site,kri0010,139,0,28,0,,,2004-06-01
AA-AA-000-0000,Site,kri0010,71,0,28,0,,,2004-06-01
AA-AA-000-0000,Site,kri0010,137,0,14,0,,,2004-06-01
AA-AA-000-0000,Site,kri0010,111,0,4,0,,,2004-06-01
AA-AA-000-0000,Site,kri0010,143,0,4,0,,,2004-06-01
AA-AA-000-0000,Site,kri0010,53,0,4,0,,,2004-06-01
AA-AA-000-0000,Site,kri0010,92,0,4,0,,,2004-06-01
AA-AA-000-0000,Site,kri0010,96,0,4,0,,,2004-06-01
AA-AA-000-0000,Site,kri0011,53,1,35,0.028571429,2.078155643,1,2004-06-01
AA-AA-000-0000,Site,kri0011,92,1,35,0.028571429,2.078155643,1,2004-06-01
AA-AA-000-0000,Site,kri0011,31,4,272,0.014705882,2.332460801,1,2004-06-01
AA-AA-000-0000,Site,kri0011,138,4,431,0.009280742,1.231518815,0,2004-06-01
AA-AA-000-0000,Site,kri0011,173,4,467,0.00856531,1.047933237,0,2004-06-01
AA-AA-000-0000,Site,kri0011,43,5,585,0.008547009,1.16617927,0,2004-06-01
AA-AA-000-0000,Site,kri0011,46,1,118,0.008474576,0.511847291,0,2004-06-01
AA-AA-000-0000,Site,kri0011,26,4,503,0.007952286,0.879497072,0,2004-06-01
AA-AA-000-0000,Site,kri0011,76,3,467,0.006423983,0.347598447,0,2004-06-01
AA-AA-000-0000,Site,kri0011,17,4,626,0.006389776,0.389492323,0,2004-06-01
AA-AA-000-0000,Site,kri0011,77,5,816,0.006127451,0.331279914,0,2004-06-01
AA-AA-000-0000,Site,kri0011,146,2,349,0.005730659,0.104465747,0,2004-06-01
AA-AA-000-0000,Site,kri0011,189,4,739,0.00541272,0.021207134,0,2004-06-01
