StudyID,GroupID,SnapshotDate,n,n_at_risk,n_flagged,n_at_risk_or_flagged
AA-AA-000-0000,107,2013-06-01,12,0,0,0
AA-AA-000-0000,107,2013-09-01,12,1,0,1
AA-AA-000-0000,107,2013-12-01,12,1,0,1
AA-AA-000-0000,107,2014-03-01,12,1,0,1
AA-AA-000-0000,107,2014-06-01,12,1,0,1
AA-AA-000-0000,107,2014-09-01,12,1,0,1
AA-AA-000-0000,107,2014-12-01,12,1,0,1
AA-AA-000-0000,107,2015-03-01,12,1,0,1
AA-AA-000-0000,107,2015-06-01,12,1,0,1
AA-AA-000-0000,107,2015-09-01,12,1,0,1
AA-AA-000-0000,107,2015-12-01,12,1,0,1
AA-AA-000-0000,107,2016-03-01,12,1,0,1
AA-AA-000-0000,107,2016-06-01,12,1,0,1
AA-AA-000-0000,107,2016-09-01,12,1,0,1
AA-AA-000-0000,107,2016-12-01,12,1,0,1
AA-AA-000-0000,107,2017-03-01,12,1,0,1
AA-AA-000-0000,107,2017-06-01,12,1,0,1
AA-AA-000-0000,107,2017-09-01,12,1,0,1
AA-AA-000-0000,107,2017-12-01,12,1,0,1
AA-AA-000-0000,107,2018-03-01,12,1,0,1
AA-AA-000-0000,107,2018-06-01,12,1,0,1
AA-AA-000-0000,107,2018-09-01,12,1,0,1
AA-AA-000-0000,107,2018-12-01,12,1,0,1
AA-AA-000-0000,107,2019-03-01,12,1,0,1
AA-AA-000-0000,107,2019-06-01,12,1,0,1
AA-AA-000-0000,107,2019-09-01,12,1,0,1
AA-AA-000-0000,107,2019-12-01,12,1,0,1
AA-AA-000-0000,108,2005-06-01,1,0,0,0
AA-AA-000-0000,108,2005-09-01,1,0,0,0
AA-AA-000-0000,108,2005-12-01,1,0,0,0
AA-AA-000-0000,108,2006-03-01,1,0,0,0
AA-AA-000-0000,108,2006-06-01,1,0,0,0
AA-AA-000-0000,108,2006-09-01,1,0,0,0
AA-AA-000-0000,108,2006-12-01,1,0,0,0
AA-AA-000-0000,108,2007-03-01,1,0,0,0
AA-AA-000-0000,108,2007-06-01,1,0,0,0
AA-AA-000-0000,108,2007-09-01,1,0,0,0
AA-AA-000-0000,108,2007-12-01,1,0,0,0
AA-AA-000-0000,108,2008-03-01,1,0,0,0
AA-AA-000-0000,108,2008-06-01,1,0,0,0
AA-AA-000-0000,108,2008-09-01,1,0,0,0
AA-AA-000-0000,108,2008-12-01,1,0,0,0
AA-AA-000-0000,108,2009-03-01,1,0,0,0
AA-AA-000-0000,108,2009-06-01,1,0,0,0
AA-AA-000-0000,108,2009-09-01,1,0,0,0
AA-AA-000-0000,108,2009-12-01,1,0,0,0
AA-AA-000-0000,108,2010-03-01,1,0,0,0
AA-AA-000-0000,108,2010-06-01,1,0,0,0
AA-AA-000-0000,108,2010-09-01,1,0,0,0
AA-AA-000-0000,108,2010-12-01,1,0,0,0
AA-AA-000-0000,108,2011-03-01,1,0,0,0
AA-AA-000-0000,108,2011-06-01,1,0,0,0
AA-AA-000-0000,108,2011-09-01,1,0,0,0
AA-AA-000-0000,108,2011-12-01,1,0,0,0
AA-AA-000-0000,108,2012-03-01,1,0,0,0
AA-AA-000-0000,108,2012-06-01,1,0,0,0
AA-AA-000-0000,108,2012-09-01,1,0,0,0
AA-AA-000-0000,108,2012-12-01,1,0,0,0
AA-AA-000-0000,108,2013-03-01,1,0,0,0
AA-AA-000-0000,108,2013-06-01,1,0,0,0
AA-AA-000-0000,108,2013-09-01,1,0,0,0
AA-AA-000-0000,108,2013-12-01,1,0,0,0
AA-AA-000-0000,108,2014-03-01,1,0,0,0
AA-AA-000-0000,108,2014-06-01,1,0,0,0
AA-AA-000-0000,108,2014-09-01,1,0,0,0
AA-AA-000-0000,108,2014-12-01,1,0,0,0
AA-AA-000-0000,108,2015-03-01,1,0,0,0
AA-AA-000-0000,108,2015-06-01,1,0,0,0
AA-AA-000-0000,108,2015-09-01,1,0,0,0
AA-AA-000-0000,108,2015-12-01,1,0,0,0
AA-AA-000-0000,108,2016-03-01,1,0,0,0
AA-AA-000-0000,108,2016-06-01,1,0,0,0
AA-AA-000-0000,108,2016-09-01,1,0,0,0
AA-AA-000-0000,108,2016-12-01,1,0,0,0
AA-AA-000-0000,108,2017-03-01,1,0,0,0
AA-AA-000-0000,108,2017-06-01,1,0,0,0
AA-AA-000-0000,108,2017-09-01,1,0,0,0
AA-AA-000-0000,108,2017-12-01,1,0,0,0
AA-AA-000-0000,108,2018-03-01,1,0,0,0
AA-AA-000-0000,108,2018-06-01,1,0,0,0
AA-AA-000-0000,108,2018-09-01,1,0,0,0
AA-AA-000-0000,108,2018-12-01,1,0,0,0
AA-AA-000-0000,108,2019-03-01,1,0,0,0
AA-AA-000-0000,108,2019-06-01,1,0,0,0
AA-AA-000-0000,108,2019-09-01,1,0,0,0
AA-AA-000-0000,108,2019-12-01,1,0,0,0
AA-AA-000-0000,109,2004-03-01,1,0,0,0
AA-AA-000-0000,109,2004-06-01,1,0,0,0
AA-AA-000-0000,109,2004-09-01,1,0,0,0
AA-AA-000-0000,109,2004-12-01,1,0,0,0
AA-AA-000-0000,109,2005-03-01,1,0,0,0
AA-AA-000-0000,109,2005-06-01,1,0,0,0
AA-AA-000-0000,109,2005-09-01,1,0,0,0
AA-AA-000-0000,109,2005-12-01,1,0,0,0
AA-AA-000-0000,109,2006-03-01,1,0,0,0
AA-AA-000-0000,109,2006-06-01,1,1,0,1
AA-AA-000-0000,109,2006-09-01,1,0,0,0
AA-AA-000-0000,109,2006-12-01,1,1,0,1
AA-AA-000-0000,109,2007-03-01,1,1,0,1
AA-AA-000-0000,109,2007-06-01,1,1,0,1
AA-AA-000-0000,109,2007-09-01,1,1,0,1
AA-AA-000-0000,109,2007-12-01,1,1,0,1
AA-AA-000-0000,109,2008-03-01,1,1,0,1
AA-AA-000-0000,109,2008-06-01,1,1,0,1
AA-AA-000-0000,109,2008-09-01,1,1,0,1
AA-AA-000-0000,109,2008-12-01,1,1,0,1
AA-AA-000-0000,109,2009-03-01,1,1,0,1
AA-AA-000-0000,109,2009-06-01,1,1,0,1
AA-AA-000-0000,109,2009-09-01,1,1,0,1
AA-AA-000-0000,109,2009-12-01,1,1,0,1
AA-AA-000-0000,109,2010-03-01,1,1,0,1
AA-AA-000-0000,109,2010-06-01,1,1,0,1
AA-AA-000-0000,109,2010-09-01,1,1,0,1
AA-AA-000-0000,109,2010-12-01,1,1,0,1
AA-AA-000-0000,109,2011-03-01,12,1,0,1
AA-AA-000-0000,109,2011-06-01,12,1,0,1
AA-AA-000-0000,109,2011-09-01,12,1,0,1
AA-AA-000-0000,109,2011-12-01,12,1,0,1
AA-AA-000-0000,109,2012-03-01,12,1,0,1
AA-AA-000-0000,109,2012-06-01,12,1,0,1
AA-AA-000-0000,109,2012-09-01,12,2,0,2
AA-AA-000-0000,109,2012-12-01,12,1,0,1
AA-AA-000-0000,109,2013-03-01,12,1,0,1
AA-AA-000-0000,109,2013-06-01,12,1,0,1
AA-AA-000-0000,109,2013-09-01,12,1,0,1
AA-AA-000-0000,109,2013-12-01,12,1,0,1
AA-AA-000-0000,109,2014-03-01,12,1,0,1
AA-AA-000-0000,109,2014-06-01,12,1,0,1
AA-AA-000-0000,109,2014-09-01,12,1,0,1
AA-AA-000-0000,109,2014-12-01,12,1,0,1
AA-AA-000-0000,109,2015-03-01,12,1,0,1
AA-AA-000-0000,109,2015-06-01,12,1,0,1
AA-AA-000-0000,109,2015-09-01,12,1,0,1
AA-AA-000-0000,109,2015-12-01,12,1,0,1
AA-AA-000-0000,109,2016-03-01,12,1,0,1
AA-AA-000-0000,109,2016-06-01,12,1,0,1
AA-AA-000-0000,109,2016-09-01,12,1,0,1
AA-AA-000-0000,109,2016-12-01,12,1,0,1
AA-AA-000-0000,109,2017-03-01,12,1,0,1
AA-AA-000-0000,109,2017-06-01,12,1,0,1
AA-AA-000-0000,109,2017-09-01,12,1,0,1
AA-AA-000-0000,109,2017-12-01,12,1,0,1
AA-AA-000-0000,109,2018-03-01,12,1,0,1
AA-AA-000-0000,109,2018-06-01,12,1,0,1
AA-AA-000-0000,109,2018-09-01,12,1,0,1
AA-AA-000-0000,109,2018-12-01,12,1,0,1
AA-AA-000-0000,109,2019-03-01,12,1,0,1
AA-AA-000-0000,109,2019-06-01,12,1,0,1
AA-AA-000-0000,109,2019-09-01,12,1,0,1
AA-AA-000-0000,109,2019-12-01,12,1,0,1
AA-AA-000-0000,11,2004-06-01,1,0,0,0
AA-AA-000-0000,11,2004-09-01,1,0,0,0
AA-AA-000-0000,11,2004-12-01,1,0,0,0
AA-AA-000-0000,11,2005-03-01,1,0,0,0
AA-AA-000-0000,11,2005-06-01,1,0,0,0
AA-AA-000-0000,11,2005-09-01,10,0,0,0
AA-AA-000-0000,11,2005-12-01,12,0,0,0
AA-AA-000-0000,11,2006-03-01,12,0,0,0
AA-AA-000-0000,11,2006-06-01,12,0,0,0
AA-AA-000-0000,11,2006-09-01,12,0,0,0
AA-AA-000-0000,11,2006-12-01,12,0,0,0
AA-AA-000-0000,11,2007-03-01,12,0,0,0
AA-AA-000-0000,11,2007-06-01,12,0,0,0
AA-AA-000-0000,11,2007-09-01,12,0,0,0
AA-AA-000-0000,11,2007-12-01,12,0,0,0
AA-AA-000-0000,11,2008-03-01,12,0,0,0
AA-AA-000-0000,11,2008-06-01,12,0,0,0
AA-AA-000-0000,11,2008-09-01,12,0,0,0
AA-AA-000-0000,11,2008-12-01,12,0,0,0
AA-AA-000-0000,11,2009-03-01,12,0,0,0
AA-AA-000-0000,11,2009-06-01,12,0,0,0
AA-AA-000-0000,11,2009-09-01,12,0,0,0
AA-AA-000-0000,11,2009-12-01,12,0,0,0
AA-AA-000-0000,11,2010-03-01,12,0,0,0
AA-AA-000-0000,11,2010-06-01,12,0,0,0
AA-AA-000-0000,11,2010-09-01,12,0,0,0
AA-AA-000-0000,11,2010-12-01,12,0,0,0
AA-AA-000-0000,11,2011-03-01,12,0,0,0
AA-AA-000-0000,11,2011-06-01,12,0,0,0
AA-AA-000-0000,11,2011-09-01,12,0,0,0
AA-AA-000-0000,11,2011-12-01,12,0,0,0
AA-AA-000-0000,11,2012-03-01,12,0,0,0
AA-AA-000-0000,11,2012-06-01,12,0,0,0
AA-AA-000-0000,11,2012-09-01,12,0,0,0
AA-AA-000-0000,11,2012-12-01,12,0,0,0
AA-AA-000-0000,11,2013-03-01,12,0,0,0
AA-AA-000-0000,11,2013-06-01,12,0,0,0
AA-AA-000-0000,11,2013-09-01,12,0,0,0
AA-AA-000-0000,11,2013-12-01,12,0,0,0
AA-AA-000-0000,11,2014-03-01,12,0,0,0
AA-AA-000-0000,11,2014-06-01,12,0,0,0
AA-AA-000-0000,11,2014-09-01,12,0,0,0
AA-AA-000-0000,11,2014-12-01,12,0,0,0
AA-AA-000-0000,11,2015-03-01,12,0,0,0
AA-AA-000-0000,11,2015-06-01,12,0,0,0
AA-AA-000-0000,11,2015-09-01,12,0,0,0
AA-AA-000-0000,11,2015-12-01,12,0,0,0
AA-AA-000-0000,11,2016-03-01,12,0,0,0
AA-AA-000-0000,11,2016-06-01,12,0,0,0
AA-AA-000-0000,11,2016-09-01,12,0,0,0
AA-AA-000-0000,11,2016-12-01,12,0,0,0
AA-AA-000-0000,11,2017-03-01,12,0,0,0
AA-AA-000-0000,11,2017-06-01,12,0,0,0
AA-AA-000-0000,11,2017-09-01,12,0,0,0
AA-AA-000-0000,11,2017-12-01,12,0,0,0
AA-AA-000-0000,11,2018-03-01,12,0,0,0
AA-AA-000-0000,11,2018-06-01,12,0,0,0
AA-AA-000-0000,11,2018-09-01,12,0,0,0
AA-AA-000-0000,11,2018-12-01,12,0,0,0
AA-AA-000-0000,11,2019-03-01,12,0,0,0
AA-AA-000-0000,11,2019-06-01,12,0,0,0
AA-AA-000-0000,11,2019-09-01,12,0,0,0
AA-AA-000-0000,11,2019-12-01,12,0,0,0
AA-AA-000-0000,110,2005-09-01,1,0,0,0
AA-AA-000-0000,110,2005-12-01,1,0,0,0
AA-AA-000-0000,110,2006-03-01,1,0,0,0
AA-AA-000-0000,110,2006-06-01,1,0,0,0
AA-AA-000-0000,110,2006-09-01,1,0,0,0
AA-AA-000-0000,110,2006-12-01,1,0,0,0
AA-AA-000-0000,110,2007-03-01,1,0,0,0
AA-AA-000-0000,110,2007-06-01,1,0,0,0
AA-AA-000-0000,110,2007-09-01,1,0,0,0
AA-AA-000-0000,110,2007-12-01,1,0,0,0
AA-AA-000-0000,110,2008-03-01,1,0,0,0
AA-AA-000-0000,110,2008-06-01,1,0,0,0
AA-AA-000-0000,110,2008-09-01,1,0,0,0
AA-AA-000-0000,110,2008-12-01,1,0,0,0
AA-AA-000-0000,110,2009-03-01,1,0,0,0
AA-AA-000-0000,110,2009-06-01,1,0,0,0
AA-AA-000-0000,110,2009-09-01,1,0,0,0
AA-AA-000-0000,110,2009-12-01,1,0,0,0
AA-AA-000-0000,110,2010-03-01,1,0,0,0
AA-AA-000-0000,110,2010-06-01,1,0,0,0
AA-AA-000-0000,110,2010-09-01,1,0,0,0
AA-AA-000-0000,110,2010-12-01,1,0,0,0
AA-AA-000-0000,110,2011-03-01,1,0,0,0
AA-AA-000-0000,110,2011-06-01,1,0,0,0
AA-AA-000-0000,110,2011-09-01,1,0,0,0
AA-AA-000-0000,110,2011-12-01,1,0,0,0
AA-AA-000-0000,110,2012-03-01,1,0,0,0
AA-AA-000-0000,110,2012-06-01,1,0,0,0
AA-AA-000-0000,110,2012-09-01,1,0,0,0
AA-AA-000-0000,110,2012-12-01,1,0,0,0
AA-AA-000-0000,110,2013-03-01,1,0,0,0
AA-AA-000-0000,110,2013-06-01,1,0,0,0
AA-AA-000-0000,110,2013-09-01,1,0,0,0
AA-AA-000-0000,110,2013-12-01,1,0,0,0
AA-AA-000-0000,110,2014-03-01,1,0,0,0
AA-AA-000-0000,110,2014-06-01,1,0,0,0
AA-AA-000-0000,110,2014-09-01,1,0,0,0
AA-AA-000-0000,110,2014-12-01,1,0,0,0
AA-AA-000-0000,110,2015-03-01,1,0,0,0
AA-AA-000-0000,110,2015-06-01,1,0,0,0
AA-AA-000-0000,110,2015-09-01,1,0,0,0
AA-AA-000-0000,110,2015-12-01,1,0,0,0
AA-AA-000-0000,110,2016-03-01,1,0,0,0
AA-AA-000-0000,110,2016-06-01,1,0,0,0
AA-AA-000-0000,110,2016-09-01,1,0,0,0
AA-AA-000-0000,110,2016-12-01,1,0,0,0
AA-AA-000-0000,110,2017-03-01,1,0,0,0
AA-AA-000-0000,110,2017-06-01,11,0,0,0
AA-AA-000-0000,110,2017-09-01,12,0,0,0
AA-AA-000-0000,110,2017-12-01,12,1,0,1
AA-AA-000-0000,110,2018-03-01,12,0,0,0
AA-AA-000-0000,110,2018-06-01,12,0,0,0
AA-AA-000-0000,110,2018-09-01,12,0,0,0
AA-AA-000-0000,110,2018-12-01,12,0,0,0
AA-AA-000-0000,110,2019-03-01,12,0,0,0
AA-AA-000-0000,110,2019-06-01,12,0,0,0
AA-AA-000-0000,110,2019-09-01,12,0,0,0
AA-AA-000-0000,110,2019-12-01,12,0,0,0
AA-AA-000-0000,111,2004-06-01,10,0,0,0
AA-AA-000-0000,111,2004-09-01,12,0,1,1
AA-AA-000-0000,111,2004-12-01,12,1,1,2
AA-AA-000-0000,111,2005-03-01,12,1,0,1
AA-AA-000-0000,111,2005-06-01,12,1,1,2
AA-AA-000-0000,111,2005-09-01,12,2,0,2
AA-AA-000-0000,111,2005-12-01,12,1,0,1
AA-AA-000-0000,111,2006-03-01,12,0,0,0
AA-AA-000-0000,111,2006-06-01,12,0,0,0
AA-AA-000-0000,111,2006-09-01,12,0,1,1
AA-AA-000-0000,111,2006-12-01,12,0,1,1
AA-AA-000-0000,111,2007-03-01,12,0,1,1
AA-AA-000-0000,111,2007-06-01,12,0,1,1
AA-AA-000-0000,111,2007-09-01,12,1,0,1
AA-AA-000-0000,111,2007-12-01,12,1,0,1
AA-AA-000-0000,111,2008-03-01,12,1,0,1
AA-AA-000-0000,111,2008-06-01,12,1,0,1
AA-AA-000-0000,111,2008-09-01,12,1,0,1
AA-AA-000-0000,111,2008-12-01,12,1,0,1
AA-AA-000-0000,111,2009-03-01,12,1,0,1
AA-AA-000-0000,111,2009-06-01,12,1,0,1
AA-AA-000-0000,111,2009-09-01,12,1,0,1
AA-AA-000-0000,111,2009-12-01,12,1,0,1
AA-AA-000-0000,111,2010-03-01,12,1,0,1
AA-AA-000-0000,111,2010-06-01,12,1,0,1
AA-AA-000-0000,111,2010-09-01,12,1,0,1
AA-AA-000-0000,111,2010-12-01,12,1,0,1
AA-AA-000-0000,111,2011-03-01,12,1,0,1
AA-AA-000-0000,111,2011-06-01,12,1,0,1
AA-AA-000-0000,111,2011-09-01,12,1,0,1
AA-AA-000-0000,111,2011-12-01,12,1,0,1
AA-AA-000-0000,111,2012-03-01,12,1,0,1
AA-AA-000-0000,111,2012-06-01,12,1,0,1
AA-AA-000-0000,111,2012-09-01,12,1,0,1
AA-AA-000-0000,111,2012-12-01,12,1,0,1
AA-AA-000-0000,111,2013-03-01,12,1,0,1
AA-AA-000-0000,111,2013-06-01,12,0,0,0
AA-AA-000-0000,111,2013-09-01,12,0,0,0
AA-AA-000-0000,111,2013-12-01,12,0,0,0
AA-AA-000-0000,111,2014-03-01,12,0,0,0
AA-AA-000-0000,111,2014-06-01,12,0,0,0
AA-AA-000-0000,111,2014-09-01,12,0,0,0
AA-AA-000-0000,111,2014-12-01,12,0,0,0
AA-AA-000-0000,111,2015-03-01,12,0,0,0
AA-AA-000-0000,111,2015-06-01,12,0,0,0
AA-AA-000-0000,111,2015-09-01,12,0,0,0
AA-AA-000-0000,111,2015-12-01,12,0,0,0
AA-AA-000-0000,111,2016-03-01,12,0,0,0
AA-AA-000-0000,111,2016-06-01,12,0,0,0
AA-AA-000-0000,111,2016-09-01,12,0,0,0
AA-AA-000-0000,111,2016-12-01,12,0,0,0
AA-AA-000-0000,111,2017-03-01,12,0,0,0
AA-AA-000-0000,111,2017-06-01,12,0,0,0
AA-AA-000-0000,111,2017-09-01,12,0,0,0
AA-AA-000-0000,111,2017-12-01,12,0,0,0
AA-AA-000-0000,111,2018-03-01,12,0,0,0
AA-AA-000-0000,111,2018-06-01,12,0,0,0
AA-AA-000-0000,111,2018-09-01,12,0,0,0
AA-AA-000-0000,111,2018-12-01,12,0,0,0
AA-AA-000-0000,111,2019-03-01,12,0,0,0
AA-AA-000-0000,111,2019-06-01,12,0,0,0
AA-AA-000-0000,111,2019-09-01,12,0,0,0
AA-AA-000-0000,111,2019-12-01,12,0,0,0
AA-AA-000-0000,112,2005-12-01,1,0,0,0
AA-AA-000-0000,112,2006-03-01,1,0,0,0
AA-AA-000-0000,112,2006-06-01,1,0,0,0
AA-AA-000-0000,112,2006-09-01,1,0,0,0
AA-AA-000-0000,112,2006-12-01,1,0,0,0
AA-AA-000-0000,112,2007-03-01,1,0,0,0
AA-AA-000-0000,112,2007-06-01,1,0,0,0
AA-AA-000-0000,112,2007-09-01,1,0,0,0
AA-AA-000-0000,112,2007-12-01,1,0,0,0
AA-AA-000-0000,112,2008-03-01,1,0,0,0
AA-AA-000-0000,112,2008-06-01,1,0,0,0
AA-AA-000-0000,112,2008-09-01,1,0,0,0
AA-AA-000-0000,112,2008-12-01,10,0,0,0
AA-AA-000-0000,112,2009-03-01,12,0,0,0
AA-AA-000-0000,112,2009-06-01,12,0,0,0
AA-AA-000-0000,112,2009-09-01,12,1,0,1
AA-AA-000-0000,112,2009-12-01,12,0,0,0
AA-AA-000-0000,112,2010-03-01,12,1,0,1
AA-AA-000-0000,112,2010-06-01,12,2,0,2
AA-AA-000-0000,112,2010-09-01,12,2,0,2
AA-AA-000-0000,112,2010-12-01,12,0,0,0
AA-AA-000-0000,112,2011-03-01,12,1,0,1
AA-AA-000-0000,112,2011-06-01,12,1,0,1
AA-AA-000-0000,112,2011-09-01,12,1,0,1
AA-AA-000-0000,112,2011-12-01,12,2,0,2
AA-AA-000-0000,112,2012-03-01,12,0,0,0
AA-AA-000-0000,112,2012-06-01,12,0,0,0
AA-AA-000-0000,112,2012-09-01,12,0,0,0
AA-AA-000-0000,112,2012-12-01,12,0,0,0
AA-AA-000-0000,112,2013-03-01,12,0,0,0
AA-AA-000-0000,112,2013-06-01,12,0,0,0
AA-AA-000-0000,112,2013-09-01,12,0,0,0
AA-AA-000-0000,112,2013-12-01,12,0,0,0
AA-AA-000-0000,112,2014-03-01,12,0,0,0
AA-AA-000-0000,112,2014-06-01,12,0,0,0
AA-AA-000-0000,112,2014-09-01,12,0,0,0
AA-AA-000-0000,112,2014-12-01,12,0,0,0
AA-AA-000-0000,112,2015-03-01,12,0,0,0
AA-AA-000-0000,112,2015-06-01,12,0,0,0
AA-AA-000-0000,112,2015-09-01,12,0,0,0
AA-AA-000-0000,112,2015-12-01,12,0,0,0
AA-AA-000-0000,112,2016-03-01,12,0,0,0
AA-AA-000-0000,112,2016-06-01,12,0,0,0
AA-AA-000-0000,112,2016-09-01,12,0,0,0
AA-AA-000-0000,112,2016-12-01,12,0,0,0
AA-AA-000-0000,112,2017-03-01,12,0,0,0
AA-AA-000-0000,112,2017-06-01,12,0,0,0
AA-AA-000-0000,112,2017-09-01,12,0,0,0
AA-AA-000-0000,112,2017-12-01,12,0,0,0
AA-AA-000-0000,112,2018-03-01,12,0,0,0
AA-AA-000-0000,112,2018-06-01,12,0,0,0
AA-AA-000-0000,112,2018-09-01,12,0,0,0
AA-AA-000-0000,112,2018-12-01,12,0,0,0
AA-AA-000-0000,112,2019-03-01,12,0,0,0
AA-AA-000-0000,112,2019-06-01,12,0,0,0
AA-AA-000-0000,112,2019-09-01,12,0,0,0
AA-AA-000-0000,112,2019-12-01,12,0,0,0
AA-AA-000-0000,113,2004-09-01,12,0,0,0
AA-AA-000-0000,113,2004-12-01,12,0,0,0
AA-AA-000-0000,113,2005-03-01,12,0,0,0
AA-AA-000-0000,113,2005-06-01,12,0,0,0
AA-AA-000-0000,113,2005-09-01,12,0,0,0
AA-AA-000-0000,113,2005-12-01,12,0,0,0
AA-AA-000-0000,113,2006-03-01,12,0,0,0
AA-AA-000-0000,113,2006-06-01,12,0,0,0
AA-AA-000-0000,113,2006-09-01,12,0,0,0
AA-AA-000-0000,113,2006-12-01,12,0,0,0
AA-AA-000-0000,113,2007-03-01,12,0,0,0
AA-AA-000-0000,113,2007-06-01,12,0,0,0
AA-AA-000-0000,113,2007-09-01,12,0,0,0
AA-AA-000-0000,113,2007-12-01,12,0,0,0
AA-AA-000-0000,113,2008-03-01,12,0,0,0
AA-AA-000-0000,113,2008-06-01,12,0,0,0
AA-AA-000-0000,113,2008-09-01,12,0,0,0
AA-AA-000-0000,113,2008-12-01,12,0,0,0
AA-AA-000-0000,113,2009-03-01,12,1,0,1
AA-AA-000-0000,113,2009-06-01,12,1,0,1
AA-AA-000-0000,113,2009-09-01,12,1,0,1
AA-AA-000-0000,113,2009-12-01,12,1,0,1
AA-AA-000-0000,113,2010-03-01,12,0,0,0
AA-AA-000-0000,113,2010-06-01,12,0,0,0
AA-AA-000-0000,113,2010-09-01,12,0,0,0
AA-AA-000-0000,113,2010-12-01,12,0,0,0
AA-AA-000-0000,113,2011-03-01,12,0,0,0
AA-AA-000-0000,113,2011-06-01,12,0,0,0
AA-AA-000-0000,113,2011-09-01,12,0,0,0
AA-AA-000-0000,113,2011-12-01,12,0,0,0
AA-AA-000-0000,113,2012-03-01,12,0,0,0
AA-AA-000-0000,113,2012-06-01,12,0,0,0
AA-AA-000-0000,113,2012-09-01,12,1,0,1
AA-AA-000-0000,113,2012-12-01,12,1,0,1
AA-AA-000-0000,113,2013-03-01,12,1,0,1
AA-AA-000-0000,113,2013-06-01,12,1,0,1
AA-AA-000-0000,113,2013-09-01,12,1,0,1
AA-AA-000-0000,113,2013-12-01,12,1,0,1
AA-AA-000-0000,113,2014-03-01,12,1,0,1
AA-AA-000-0000,113,2014-06-01,12,1,0,1
AA-AA-000-0000,113,2014-09-01,12,1,0,1
AA-AA-000-0000,113,2014-12-01,12,1,0,1
AA-AA-000-0000,113,2015-03-01,12,1,0,1
AA-AA-000-0000,113,2015-06-01,12,1,0,1
AA-AA-000-0000,113,2015-09-01,12,1,0,1
AA-AA-000-0000,113,2015-12-01,12,1,0,1
AA-AA-000-0000,113,2016-03-01,12,1,0,1
AA-AA-000-0000,113,2016-06-01,12,1,0,1
AA-AA-000-0000,113,2016-09-01,12,1,0,1
AA-AA-000-0000,113,2016-12-01,12,1,0,1
AA-AA-000-0000,113,2017-03-01,12,1,0,1
AA-AA-000-0000,113,2017-06-01,12,1,0,1
AA-AA-000-0000,113,2017-09-01,12,1,0,1
AA-AA-000-0000,113,2017-12-01,12,1,0,1
AA-AA-000-0000,113,2018-03-01,12,1,0,1
AA-AA-000-0000,113,2018-06-01,12,1,0,1
AA-AA-000-0000,113,2018-09-01,12,1,0,1
AA-AA-000-0000,113,2018-12-01,12,1,0,1
AA-AA-000-0000,113,2019-03-01,12,1,0,1
AA-AA-000-0000,113,2019-06-01,12,1,0,1
AA-AA-000-0000,113,2019-09-01,12,1,0,1
AA-AA-000-0000,113,2019-12-01,12,1,0,1
AA-AA-000-0000,114,2005-06-01,12,0,0,0
AA-AA-000-0000,114,2005-09-01,12,0,1,1
AA-AA-000-0000,114,2005-12-01,12,0,1,1
AA-AA-000-0000,114,2006-03-01,12,1,0,1
AA-AA-000-0000,114,2006-06-01,12,2,0,2
AA-AA-000-0000,114,2006-09-01,12,2,0,2
AA-AA-000-0000,114,2006-12-01,12,2,0,2
AA-AA-000-0000,114,2007-03-01,12,2,1,3
AA-AA-000-0000,114,2007-06-01,12,2,1,3
AA-AA-000-0000,114,2007-09-01,12,1,1,2
AA-AA-000-0000,114,2007-12-01,12,2,1,3
AA-AA-000-0000,114,2008-03-01,12,0,2,2
AA-AA-000-0000,114,2008-06-01,12,0,2,2
AA-AA-000-0000,114,2008-09-01,12,1,2,3
AA-AA-000-0000,114,2008-12-01,12,0,3,3
AA-AA-000-0000,114,2009-03-01,12,0,3,3
AA-AA-000-0000,114,2009-06-01,12,0,3,3
AA-AA-000-0000,114,2009-09-01,12,0,3,3
AA-AA-000-0000,114,2009-12-01,12,1,3,4
AA-AA-000-0000,114,2010-03-01,12,1,3,4
AA-AA-000-0000,114,2010-06-01,12,0,4,4
AA-AA-000-0000,114,2010-09-01,12,0,4,4
AA-AA-000-0000,114,2010-12-01,12,1,3,4
AA-AA-000-0000,114,2011-03-01,12,1,3,4
AA-AA-000-0000,114,2011-06-01,12,1,3,4
AA-AA-000-0000,114,2011-09-01,12,1,2,3
AA-AA-000-0000,114,2011-12-01,12,1,2,3
AA-AA-000-0000,114,2012-03-01,12,0,2,2
AA-AA-000-0000,114,2012-06-01,12,1,1,2
AA-AA-000-0000,114,2012-09-01,12,1,1,2
AA-AA-000-0000,114,2012-12-01,12,1,1,2
AA-AA-000-0000,114,2013-03-01,12,1,1,2
AA-AA-000-0000,114,2013-06-01,12,1,1,2
AA-AA-000-0000,114,2013-09-01,12,1,1,2
AA-AA-000-0000,114,2013-12-01,12,1,1,2
AA-AA-000-0000,114,2014-03-01,12,1,1,2
AA-AA-000-0000,114,2014-06-01,12,1,1,2
AA-AA-000-0000,114,2014-09-01,12,1,1,2
AA-AA-000-0000,114,2014-12-01,12,1,1,2
AA-AA-000-0000,114,2015-03-01,12,1,1,2
AA-AA-000-0000,114,2015-06-01,12,1,1,2
AA-AA-000-0000,114,2015-09-01,12,1,1,2
AA-AA-000-0000,114,2015-12-01,12,1,1,2
AA-AA-000-0000,114,2016-03-01,12,1,1,2
AA-AA-000-0000,114,2016-06-01,12,1,1,2
