StudyID,MetricID,GroupID,Numerator,Denominator,Metric,Score,Flag,SnapshotDate
AA-AA-000-0000,kri0008,147,173,8156,0.021211378,0.735023348,0,2023-05-01
AA-AA-000-0000,kri0008,141,412,19449,0.021183608,1.109554269,0,2023-05-01
AA-AA-000-0000,kri0008,10,614,29058,0.021130153,1.296263246,0,2023-05-01
AA-AA-000-0000,kri0008,188,97,4594,0.021114497,0.508430242,0,2023-05-01
AA-AA-000-0000,kri0008,22,163,7725,0.021100324,0.651105171,0,2023-05-01
AA-AA-000-0000,kri0008,155,349,16558,0.021077425,0.933857144,0,2023-05-01
AA-AA-000-0000,kri0008,97,165,7838,0.021051289,0.627281605,0,2023-05-01
AA-AA-000-0000,kri0008,118,590,28030,0.021048876,1.183579131,0,2023-05-01
AA-AA-000-0000,kri0008,143,924,43917,0.021039689,1.468830772,0,2023-05-01
AA-AA-000-0000,kri0008,57,65,3090,0.021035599,0.388118013,0,2023-05-01
AA-AA-000-0000,kri0008,62,1074,51140,0.021001173,1.527705944,0,2023-05-01
AA-AA-000-0000,kri0008,189,1028,48953,0.020999734,1.492587955,0,2023-05-01
AA-AA-000-0000,kri0008,71,338,16097,0.020997701,0.854202039,0,2023-05-01
AA-AA-000-0000,kri0008,102,105,5025,0.020895522,0.429595449,0,2023-05-01
AA-AA-000-0000,kri0008,187,166,7951,0.020877877,0.530029782,0,2023-05-01
AA-AA-000-0000,kri0008,174,178,8541,0.020840651,0.52670313,0,2023-05-01
AA-AA-000-0000,kri0008,25,96,4614,0.020806242,0.371743051,0,2023-05-01
AA-AA-000-0000,kri0008,39,136,6544,0.020782396,0.430022159,0,2023-05-01
AA-AA-000-0000,kri0008,63,354,17040,0.020774648,0.687255352,0,2023-05-01
AA-AA-000-0000,kri0008,122,306,14762,0.020728899,0.603090699,0,2023-05-01
AA-AA-000-0000,kri0008,133,168,8115,0.020702403,0.431444047,0,2023-05-01
AA-AA-000-0000,kri0008,29,218,10543,0.020677227,0.474758462,0,2023-05-01
AA-AA-000-0000,kri0008,184,153,7412,0.020642202,0.378225392,0,2023-05-01
AA-AA-000-0000,kri0008,85,429,20784,0.020640878,0.632099156,0,2023-05-01
AA-AA-000-0000,kri0008,41,67,3249,0.02062173,0.242734397,0,2023-05-01
AA-AA-000-0000,kri0008,96,127,6170,0.020583468,0.314724363,0,2023-05-01
AA-AA-000-0000,kri0008,67,337,16374,0.02058141,0.510968477,0,2023-05-01
AA-AA-000-0000,kri0008,94,1158,56400,0.020531915,0.870970384,0,2023-05-01
AA-AA-000-0000,kri0008,153,141,6904,0.020422943,0.245143763,0,2023-05-01
AA-AA-000-0000,kri0008,152,208,10220,0.02035225,0.251230379,0,2023-05-01
AA-AA-000-0000,kri0008,163,104,5112,0.020344288,0.173934981,0,2023-05-01
AA-AA-000-0000,kri0008,190,226,11138,0.020290896,0.219659542,0,2023-05-01
AA-AA-000-0000,kri0008,150,69,3403,0.020276227,0.115785062,0,2023-05-01
AA-AA-000-0000,kri0008,183,69,3408,0.020246479,0.104441722,0,2023-05-01
AA-AA-000-0000,kri0008,156,285,14080,0.020241477,0.20838246,0,2023-05-01
AA-AA-000-0000,kri0008,170,900,44464,0.020241094,0.369776894,0,2023-05-01
AA-AA-000-0000,kri0008,50,280,13848,0.020219526,0.189659498,0,2023-05-01
AA-AA-000-0000,kri0008,34,257,12730,0.020188531,0.158828754,0,2023-05-01
AA-AA-000-0000,kri0008,160,227,11282,0.020120546,0.102002246,0,2023-05-01
AA-AA-000-0000,kri0008,173,871,43377,0.020079766,0.144114715,0,2023-05-01
AA-AA-000-0000,kri0008,5,1359,67682,0.020079194,0.179038571,0,2023-05-01
AA-AA-000-0000,kri0008,92,463,23098,0.020045026,0.070418317,0,2023-05-01
AA-AA-000-0000,kri0008,76,385,19207,0.020044775,0.063985588,0,2023-05-01
AA-AA-000-0000,kri0008,7,316,15865,0.019918059,-0.046881196,0,2023-05-01
AA-AA-000-0000,kri0008,86,681,34210,0.01990646,-0.082959713,0,2023-05-01
AA-AA-000-0000,kri0008,56,780,39205,0.019895422,-0.103193309,0,2023-05-01
AA-AA-000-0000,kri0008,172,896,45125,0.019855956,-0.165881126,0,2023-05-01
AA-AA-000-0000,kri0008,46,33,1663,0.019843656,-0.035145274,0,2023-05-01
AA-AA-000-0000,kri0008,26,189,9532,0.019827948,-0.094234343,0,2023-05-01
AA-AA-000-0000,kri0008,77,518,26132,0.01982244,-0.161887851,0,2023-05-01
AA-AA-000-0000,kri0008,140,2101,106359,0.019753853,-0.473799351,0,2023-05-01
AA-AA-000-0000,kri0008,181,92,4671,0.019695997,-0.125312897,0,2023-05-01
AA-AA-000-0000,kri0008,17,396,20146,0.019656507,-0.297131588,0,2023-05-01
AA-AA-000-0000,kri0008,139,1830,93180,0.019639408,-0.673372328,0,2023-05-01
AA-AA-000-0000,kri0008,4,279,14228,0.019609221,-0.286822403,0,2023-05-01
AA-AA-000-0000,kri0008,3,56,2859,0.019587268,-0.136297164,0,2023-05-01
AA-AA-000-0000,kri0008,61,503,25814,0.01948555,-0.517098238,0,2023-05-01
AA-AA-000-0000,kri0008,138,195,10009,0.019482466,-0.324019669,0,2023-05-01
AA-AA-000-0000,kri0008,167,447,22944,0.019482218,-0.490828272,0,2023-05-01
AA-AA-000-0000,kri0008,43,990,50825,0.019478603,-0.735885161,0,2023-05-01
AA-AA-000-0000,kri0008,151,100,5148,0.019425019,-0.259502463,0,2023-05-01
AA-AA-000-0000,kri0008,31,33,1699,0.01942319,-0.149576041,0,2023-05-01
AA-AA-000-0000,kri0008,16,63,3244,0.019420469,-0.207703561,0,2023-05-01
AA-AA-000-0000,kri0008,33,30,1545,0.019417476,-0.144114266,0,2023-05-01
AA-AA-000-0000,kri0008,134,188,9686,0.019409457,-0.366033709,0,2023-05-01
AA-AA-000-0000,kri0008,103,125,6442,0.019403912,-0.301439081,0,2023-05-01
AA-AA-000-0000,kri0008,18,59,3049,0.019350607,-0.226750253,0,2023-05-01
AA-AA-000-0000,kri0008,11,282,14577,0.019345544,-0.499818384,0,2023-05-01
AA-AA-000-0000,kri0008,69,379,19607,0.019329831,-0.594153125,0,2023-05-01
AA-AA-000-0000,kri0008,65,32,1658,0.019300362,-0.18067324,0,2023-05-01
AA-AA-000-0000,kri0008,120,101,5235,0.019293219,-0.324441715,0,2023-05-01
AA-AA-000-0000,kri0008,175,29,1504,0.019281915,-0.176785944,0,2023-05-01
AA-AA-000-0000,kri0008,48,26,1350,0.019259259,-0.172968675,0,2023-05-01
AA-AA-000-0000,kri0008,127,147,7638,0.019245876,-0.419121932,0,2023-05-01
AA-AA-000-0000,kri0008,106,100,5205,0.019212296,-0.361930844,0,2023-05-01
AA-AA-000-0000,kri0008,164,213,11087,0.019211689,-0.528649274,0,2023-05-01
AA-AA-000-0000,kri0008,75,303,15810,0.019165085,-0.669849129,0,2023-05-01
AA-AA-000-0000,kri0008,91,506,26454,0.019127542,-0.906660506,0,2023-05-01
AA-AA-000-0000,kri0008,49,120,6303,0.019038553,-0.489053498,0,2023-05-01
AA-AA-000-0000,kri0008,149,262,13777,0.019017203,-0.739527776,0,2023-05-01
AA-AA-000-0000,kri0008,166,606,31897,0.018998652,-1.147060687,0,2023-05-01
AA-AA-000-0000,kri0008,104,256,13510,0.018948927,-0.784550844,0,2023-05-01
AA-AA-000-0000,kri0008,23,158,8346,0.018931225,-0.627283784,0,2023-05-01
AA-AA-000-0000,kri0008,55,30,1586,0.018915511,-0.277567304,0,2023-05-01
AA-AA-000-0000,kri0008,78,30,1586,0.018915511,-0.277567304,0,2023-05-01
AA-AA-000-0000,kri0008,113,234,12381,0.018899927,-0.786933644,0,2023-05-01
AA-AA-000-0000,kri0008,161,103,5451,0.018895615,-0.524248641,0,2023-05-01
AA-AA-000-0000,kri0008,58,608,32228,0.018865583,-1.310203656,0,2023-05-01
AA-AA-000-0000,kri0008,8,737,39085,0.018856339,-1.454896487,0,2023-05-01
AA-AA-000-0000,kri0008,32,87,4635,0.018770227,-0.539596741,0,2023-05-01
AA-AA-000-0000,kri0008,28,110,5866,0.018752131,-0.616157996,0,2023-05-01
AA-AA-000-0000,kri0008,52,55,2951,0.01863775,-0.477914222,0,2023-05-01
AA-AA-000-0000,kri0008,99,28,1504,0.018617021,-0.346474674,0,2023-05-01
AA-AA-000-0000,kri0008,124,115,6185,0.018593371,-0.714855033,0,2023-05-01
AA-AA-000-0000,kri0008,116,72,3896,0.018480493,-0.613724228,0,2023-05-01
AA-AA-000-0000,kri0008,144,111,6016,0.018450798,-0.777793714,0,2023-05-01
AA-AA-000-0000,kri0008,12,30,1627,0.018438844,-0.407659677,0,2023-05-01
AA-AA-000-0000,kri0008,137,223,12103,0.018425184,-1.121750972,0,2023-05-01
AA-AA-000-0000,kri0008,119,59,3203,0.018420231,-0.578914499,0,2023-05-01
AA-AA-000-0000,kri0008,165,22,1196,0.018394649,-0.359576264,0,2023-05-01
AA-AA-000-0000,kri0008,146,217,11806,0.018380484,-1.139863618,0,2023-05-01
AA-AA-000-0000,kri0008,105,88,4789,0.018375444,-0.728274373,0,2023-05-01
AA-AA-000-0000,kri0008,180,29,1581,0.018342821,-0.426981326,0,2023-05-01
AA-AA-000-0000,kri0008,130,83,4527,0.018334438,-0.726229062,0,2023-05-01
AA-AA-000-0000,kri0008,53,84,4609,0.018225212,-0.781575438,0,2023-05-01
AA-AA-000-0000,kri0008,131,193,10605,0.018198963,-1.203346807,0,2023-05-01
AA-AA-000-0000,kri0008,176,142,7807,0.018188805,-1.038376653,0,2023-05-01
AA-AA-000-0000,kri0008,159,23,1273,0.018067557,-0.447770655,0,2023-05-01
AA-AA-000-0000,kri0008,80,154,8526,0.018062397,-1.161950144,0,2023-05-01
AA-AA-000-0000,kri0008,135,145,8074,0.01795888,-1.191942251,0,2023-05-01
AA-AA-000-0000,kri0008,35,139,7751,0.01793317,-1.182752965,0,2023-05-01
AA-AA-000-0000,kri0008,185,64,3588,0.017837235,-0.842529977,0,2023-05-01
AA-AA-000-0000,kri0008,111,61,3444,0.017711963,-0.873829672,0,2023-05-01
AA-AA-000-0000,kri0008,27,116,6570,0.017656012,-1.236762913,0,2023-05-01
AA-AA-000-0000,kri0008,89,155,8833,0.017547832,-1.500936942,0,2023-05-01
AA-AA-000-0000,kri0008,142,107,6098,0.017546737,-1.247665084,0,2023-05-01
AA-AA-000-0000,kri0008,68,106,6057,0.017500413,-1.267188907,0,2023-05-01
AA-AA-000-0000,kri0008,158,27,1545,0.017475728,-0.646380439,0,2023-05-01
AA-AA-000-0000,kri0008,132,37,2119,0.017461067,-0.761430223,0,2023-05-01
AA-AA-000-0000,kri0008,115,70,4014,0.017438964,-1.057196198,0,2023-05-01
AA-AA-000-0000,kri0008,64,106,6098,0.017382748,-1.331937065,0,2023-05-01
AA-AA-000-0000,kri0008,186,143,8227,0.017381792,-1.547643871,0,2023-05-01
AA-AA-000-0000,kri0008,177,142,8202,0.017312851,-1.586378635,0,2023-05-01
AA-AA-000-0000,kri0008,60,84,4861,0.017280395,-1.236155795,0,2023-05-01
AA-AA-000-0000,kri0008,45,27,1581,0.017077799,-0.757991223,0,2023-05-01
AA-AA-000-0000,kri0008,100,52,3049,0.017054772,-1.061000311,0,2023-05-01
AA-AA-000-0000,kri0008,148,53,3131,0.016927499,-1.122038564,0,2023-05-01
AA-AA-000-0000,kri0008,15,117,7037,0.016626403,-1.848348856,0,2023-05-01
AA-AA-000-0000,kri0008,162,50,3008,0.01662234,-1.209917494,0,2023-05-01
AA-AA-000-0000,kri0008,87,26,1622,0.016029593,-1.045567439,0,2023-05-01
AA-AA-000-0000,kri0008,117,26,1627,0.015980332,-1.060253761,0,2023-05-01
AA-AA-000-0000,kri0008,129,49,3249,0.015081564,-1.83540448,0,2023-05-01
AA-AA-000-0000,kri0008,171,28,2037,0.013745704,-1.85005529,0,2023-05-01
AA-AA-000-0000,kri0008,66,21,1622,0.012946979,-1.862566386,0,2023-05-01
AA-AA-000-0000,kri0008,126,20,1581,0.012650221,-1.91652586,0,2023-05-01
AA-AA-000-0000,kri0009,99,5,28,0.178571429,NA,NA,2023-05-01
AA-AA-000-0000,kri0009,110,5,35,0.142857143,3.055874263,2,2023-05-01
AA-AA-000-0000,kri0009,117,4,26,0.153846154,NA,NA,2023-05-01
AA-AA-000-0000,kri0009,78,4,30,0.133333333,2.598611998,1,2023-05-01
AA-AA-000-0000,kri0009,120,8,101,0.079207921,2.36365001,1,2023-05-01
AA-AA-000-0000,kri0009,102,8,105,0.076190476,2.273328312,1,2023-05-01
AA-AA-000-0000,kri0009,166,29,606,0.047854785,2.378094207,1,2023-05-01
AA-AA-000-0000,kri0009,92,22,463,0.047516199,2.046455177,1,2023-05-01
AA-AA-000-0000,kri0009,126,2,20,0.1,NA,NA,2023-05-01
AA-AA-000-0000,kri0009,47,7,108,0.064814815,1.78301744,0,2023-05-01
AA-AA-000-0000,kri0009,185,4,64,0.0625,1.290711104,0,2023-05-01
AA-AA-000-0000,kri0009,133,10,168,0.05952381,1.920676401,0,2023-05-01
AA-AA-000-0000,kri0009,134,11,188,0.058510638,1.970382837,0,2023-05-01
AA-AA-000-0000,kri0009,96,7,127,0.05511811,1.450478318,0,2023-05-01
AA-AA-000-0000,kri0009,38,2,37,0.054054054,0.754297532,0,2023-05-01
AA-AA-000-0000,kri0009,124,6,115,0.052173913,1.240691396,0,2023-05-01
AA-AA-000-0000,kri0009,40,4,77,0.051948052,1.00645953,0,2023-05-01
AA-AA-000-0000,kri0009,188,5,97,0.051546392,1.112145554,0,2023-05-01
AA-AA-000-0000,kri0009,119,3,59,0.050847458,0.843634165,0,2023-05-01
AA-AA-000-0000,kri0009,14,2,40,0.05,0.67094579,0,2023-05-01
AA-AA-000-0000,kri0009,44,7,141,0.04964539,1.241087022,0,2023-05-01
AA-AA-000-0000,kri0009,155,17,349,0.048710602,1.875372527,0,2023-05-01
AA-AA-000-0000,kri0009,57,3,65,0.046153846,0.718225487,0,2023-05-01
AA-AA-000-0000,kri0009,149,12,262,0.045801527,1.416757488,0,2023-05-01
AA-AA-000-0000,kri0009,156,13,285,0.045614035,1.463644391,0,2023-05-01
AA-AA-000-0000,kri0009,80,7,154,0.045454545,1.067155344,0,2023-05-01
AA-AA-000-0000,kri0009,89,7,155,0.04516129,1.054476232,0,2023-05-01
AA-AA-000-0000,kri0009,137,10,223,0.044843049,1.243797878,0,2023-05-01
AA-AA-000-0000,kri0009,183,3,69,0.043478261,0.641754551,0,2023-05-01
AA-AA-000-0000,kri0009,181,4,92,0.043478261,0.741034326,0,2023-05-01
AA-AA-000-0000,kri0009,138,8,195,0.041025641,0.927462822,0,2023-05-01
AA-AA-000-0000,kri0009,136,2,49,0.040816327,0.458442398,0,2023-05-01
AA-AA-000-0000,kri0009,70,5,128,0.0390625,0.653247089,0,2023-05-01
AA-AA-000-0000,kri0009,161,4,103,0.038834951,0.575783265,0,2023-05-01
AA-AA-000-0000,kri0009,94,44,1158,0.037996546,1.804499184,0,2023-05-01
AA-AA-000-0000,kri0009,112,3,79,0.037974684,0.470461172,0,2023-05-01
AA-AA-000-0000,kri0009,158,1,27,0.037037037,NA,NA,2023-05-01
AA-AA-000-0000,kri0009,45,1,27,0.037037037,NA,NA,2023-05-01
AA-AA-000-0000,kri0009,26,7,189,0.037037037,0.670701993,0,2023-05-01
AA-AA-000-0000,kri0009,63,13,354,0.036723164,0.891806776,0,2023-05-01
AA-AA-000-0000,kri0009,171,1,28,0.035714286,NA,NA,2023-05-01
AA-AA-000-0000,kri0009,3,2,56,0.035714286,0.321329857,0,2023-05-01
AA-AA-000-0000,kri0009,91,18,506,0.035573123,0.951864371,0,2023-05-01
AA-AA-000-0000,kri0009,157,9,256,0.03515625,0.647565674,0,2023-05-01
AA-AA-000-0000,kri0009,62,37,1074,0.034450652,1.224161006,0,2023-05-01
AA-AA-000-0000,kri0009,69,13,379,0.034300792,0.714307661,0,2023-05-01
AA-AA-000-0000,kri0009,107,4,119,0.033613445,0.367113971,0,2023-05-01
AA-AA-000-0000,kri0009,12,1,30,0.033333333,0.177544919,0,2023-05-01
AA-AA-000-0000,kri0009,54,20,605,0.033057851,0.767355098,0,2023-05-01
AA-AA-000-0000,kri0009,111,2,61,0.032786885,0.234305034,0,2023-05-01
AA-AA-000-0000,kri0009,140,68,2101,0.03236554,1.289717188,0,2023-05-01
AA-AA-000-0000,kri0009,189,33,1028,0.032101167,0.864680544,0,2023-05-01
AA-AA-000-0000,kri0009,65,1,32,0.03125,0.131274535,0,2023-05-01
AA-AA-000-0000,kri0009,34,8,257,0.031128405,0.363408469,0,2023-05-01
AA-AA-000-0000,kri0009,170,28,900,0.031111111,0.677770671,0,2023-05-01
AA-AA-000-0000,kri0009,97,5,165,0.03030303,0.244321998,0,2023-05-01
AA-AA-000-0000,kri0009,8,22,737,0.029850746,0.462088161,0,2023-05-01
AA-AA-000-0000,kri0009,58,18,608,0.029605263,0.392947885,0,2023-05-01
AA-AA-000-0000,kri0009,56,23,780,0.029487179,0.430494689,0,2023-05-01
AA-AA-000-0000,kri0009,5,40,1359,0.029433407,0.559475665,0,2023-05-01
AA-AA-000-0000,kri0009,150,2,69,0.028985507,0.109619766,0,2023-05-01
AA-AA-000-0000,kri0009,152,6,208,0.028846154,0.181441336,0,2023-05-01
AA-AA-000-0000,kri0009,35,4,139,0.028776978,0.144719182,0,2023-05-01
AA-AA-000-0000,kri0009,9,2,72,0.027777778,0.066679129,0,2023-05-01
AA-AA-000-0000,kri0009,28,3,110,0.027272727,0.059003515,0,2023-05-01
AA-AA-000-0000,kri0009,144,3,111,0.027027027,0.047828808,0,2023-05-01
AA-AA-000-0000,kri0009,167,12,447,0.026845638,0.07902859,0,2023-05-01
AA-AA-000-0000,kri0009,160,6,227,0.026431718,0.028751423,0,2023-05-01
AA-AA-000-0000,kri0009,173,23,871,0.026406429,0.05302008,0,2023-05-01
AA-AA-000-0000,kri0009,75,8,303,0.02640264,0.030980235,0,2023-05-01
AA-AA-000-0000,kri0009,20,1,38,0.026315789,0.008604698,0,2023-05-01
AA-AA-000-0000,kri0009,61,13,503,0.02584493,-0.015372936,0,2023-05-01
AA-AA-000-0000,kri0009,172,23,896,0.025669643,-0.043710311,0,2023-05-01
AA-AA-000-0000,kri0009,85,11,429,0.025641026,-0.032865351,0,2023-05-01
AA-AA-000-0000,kri0009,7,8,316,0.025316456,-0.053710155,0,2023-05-01
AA-AA-000-0000,kri0009,59,7,281,0.024911032,-0.080689024,0,2023-05-01
AA-AA-000-0000,kri0009,11,7,282,0.024822695,-0.087389595,0,2023-05-01
AA-AA-000-0000,kri0009,67,8,337,0.023738872,-0.183478937,0,2023-05-01
AA-AA-000-0000,kri0009,147,4,173,0.023121387,-0.167360316,0,2023-05-01
AA-AA-000-0000,kri0009,32,2,87,0.022988506,-0.12416176,0,2023-05-01
AA-AA-000-0000,kri0009,10,14,614,0.022801303,-0.350351106,0,2023-05-01
AA-AA-000-0000,kri0009,143,21,924,0.022727273,-0.439735974,0,2023-05-01
AA-AA-000-0000,kri0009,105,2,88,0.022727273,-0.135705468,0,2023-05-01
AA-AA-000-0000,kri0009,39,3,136,0.022058824,-0.203161556,0,2023-05-01
AA-AA-000-0000,kri0009,50,6,280,0.021428571,-0.338124896,0,2023-05-01
AA-AA-000-0000,kri0009,176,3,142,0.021126761,-0.256689508,0,2023-05-01
AA-AA-000-0000,kri0009,177,3,142,0.021126761,-0.256689508,0,2023-05-01
AA-AA-000-0000,kri0009,86,14,681,0.020558003,-0.627737472,0,2023-05-01
AA-AA-000-0000,kri0009,129,1,49,0.020408163,-0.17302096,0,2023-05-01
AA-AA-000-0000,kri0009,106,2,100,0.02,-0.26521461,0,2023-05-01
AA-AA-000-0000,kri0009,162,1,50,0.02,-0.18753505,0,2023-05-01
AA-AA-000-0000,kri0009,122,6,306,0.019607843,-0.494258711,0,2023-05-01
AA-AA-000-0000,kri0009,141,8,412,0.019417476,-0.590591609,0,2023-05-01
AA-AA-000-0000,kri0009,163,2,104,0.019230769,-0.305142138,0,2023-05-01
AA-AA-000-0000,kri0009,139,35,1830,0.019125683,-1.299874102,0,2023-05-01
AA-AA-000-0000,kri0009,121,4,210,0.019047619,-0.44533764,0,2023-05-01
AA-AA-000-0000,kri0009,148,1,53,0.018867925,-0.229509179,0,2023-05-01
AA-AA-000-0000,kri0009,142,2,107,0.018691589,-0.334165076,0,2023-05-01
AA-AA-000-0000,kri0009,179,3,162,0.018518519,-0.420912,0,2023-05-01
AA-AA-000-0000,kri0009,22,3,163,0.018404908,-0.428620598,0,2023-05-01
AA-AA-000-0000,kri0009,52,1,55,0.018181818,-0.256290971,0,2023-05-01
AA-AA-000-0000,kri0009,77,9,518,0.017374517,-0.867749715,0,2023-05-01
AA-AA-000-0000,kri0009,27,2,116,0.017241379,-0.416975855,0,2023-05-01
AA-AA-000-0000,kri0009,18,1,59,0.016949153,-0.307299212,0,2023-05-01
AA-AA-000-0000,kri0009,19,2,119,0.016806723,-0.443292145,0,2023-05-01
AA-AA-000-0000,kri0009,114,4,243,0.016460905,-0.65728919,0,2023-05-01
AA-AA-000-0000,kri0009,103,2,125,0.016,-0.494198248,0,2023-05-01
AA-AA-000-0000,kri0009,16,1,63,0.015873016,-0.355301138,0,2023-05-01
AA-AA-000-0000,kri0009,30,4,257,0.015564202,-0.739500389,0,2023-05-01
AA-AA-000-0000,kri0009,71,5,338,0.014792899,-0.910747138,0,2023-05-01
AA-AA-000-0000,kri0009,115,1,70,0.014285714,-0.433222523,0,2023-05-01
AA-AA-000-0000,kri0009,153,2,141,0.014184397,-0.620171259,0,2023-05-01
AA-AA-000-0000,kri0009,164,3,213,0.014084507,-0.7686843,0,2023-05-01
AA-AA-000-0000,kri0009,116,1,72,0.013888889,-0.454251564,0,2023-05-01
AA-AA-000-0000,kri0009,146,3,217,0.013824885,-0.792773531,0,2023-05-01
AA-AA-000-0000,kri0009,135,2,145,0.013793103,-0.6497338,0,2023-05-01
AA-AA-000-0000,kri0009,29,3,218,0.013761468,-0.798736946,0,2023-05-01
AA-AA-000-0000,kri0009,51,4,292,0.01369863,-0.929161266,0,2023-05-01
AA-AA-000-0000,kri0009,128,2,147,0.013605442,-0.664256634,0,2023-05-01
AA-AA-000-0000,kri0009,190,3,226,0.013274336,-0.845630925,0,2023-05-01
AA-AA-000-0000,kri0009,43,13,990,0.013131313,-1.789773303,0,2023-05-01
AA-AA-000-0000,kri0009,76,5,385,0.012987013,-1.128635109,0,2023-05-01
AA-AA-000-0000,kri0009,73,2,156,0.012820513,-0.727623984,0,2023-05-01
AA-AA-000-0000,kri0009,178,1,79,0.012658228,-0.524171326,0,2023-05-01
AA-AA-000-0000,kri0009,187,2,166,0.012048193,-0.794567333,0,2023-05-01
AA-AA-000-0000,kri0009,130,1,83,0.012048193,-0.561843949,0,2023-05-01
AA-AA-000-0000,kri0009,53,1,84,0.011904762,-0.571029118,0,2023-05-01
AA-AA-000-0000,kri0009,60,1,84,0.011904762,-0.571029118,0,2023-05-01
AA-AA-000-0000,kri0009,118,7,590,0.011864407,-1.517701068,0,2023-05-01
AA-AA-000-0000,kri0009,25,1,96,0.010416667,-0.674904264,0,2023-05-01
AA-AA-000-0000,kri0009,151,1,100,0.01,-0.707238961,0,2023-05-01
AA-AA-000-0000,kri0009,84,1,103,0.009708738,-0.730835339,0,2023-05-01
AA-AA-000-0000,kri0009,64,1,106,0.009433962,-0.753906997,0,2023-05-01
AA-AA-000-0000,kri0009,68,1,106,0.009433962,-0.753906997,0,2023-05-01
AA-AA-000-0000,kri0009,49,1,120,0.008333333,-0.855443701,0,2023-05-01
AA-AA-000-0000,kri0009,104,2,256,0.0078125,-1.286290861,0,2023-05-01
AA-AA-000-0000,kri0009,13,2,258,0.007751938,-1.295605539,0,2023-05-01
AA-AA-000-0000,kri0009,4,2,279,0.007168459,-1.39038208,0,2023-05-01
AA-AA-000-0000,kri0009,186,1,143,0.006993007,-1.004679703,0,2023-05-01
AA-AA-000-0000,kri0009,127,1,147,0.006802721,-1.028832174,0,2023-05-01
AA-AA-000-0000,kri0009,184,1,153,0.006535948,-1.064204701,0,2023-05-01
AA-AA-000-0000,kri0009,23,1,158,0.006329114,-1.092945891,0,2023-05-01
AA-AA-000-0000,kri0009,174,1,178,0.005617978,-1.201997245,0,2023-05-01
AA-AA-000-0000,kri0009,17,2,396,0.005050505,-1.842753927,0,2023-05-01
AA-AA-000-0000,kri0009,113,0,234,0,-1.758034816,0,2023-05-01
AA-AA-000-0000,kri0009,83,0,219,0,-1.700754389,0,2023-05-01
AA-AA-000-0000,kri0009,131,0,193,0,-1.596607619,0,2023-05-01
AA-AA-000-0000,kri0009,109,0,141,0,-1.364674572,0,2023-05-01
AA-AA-000-0000,kri0009,15,0,117,0,-1.24311834,0,2023-05-01
AA-AA-000-0000,kri0009,81,0,106,0,-1.183239,0,2023-05-01
AA-AA-000-0000,kri0009,168,0,83,0,-1.047028707,0,2023-05-01
AA-AA-000-0000,kri0009,101,0,69,0,-0.954649805,0,2023-05-01
AA-AA-000-0000,kri0009,82,0,69,0,-0.954649805,0,2023-05-01
AA-AA-000-0000,kri0009,41,0,67,0,-0.940712564,0,2023-05-01
AA-AA-000-0000,kri0009,98,0,66,0,-0.933665928,0,2023-05-01
AA-AA-000-0000,kri0009,100,0,52,0,-0.82874556,0,2023-05-01
AA-AA-000-0000,kri0009,182,0,51,0,-0.820738169,0,2023-05-01
AA-AA-000-0000,kri0009,123,0,39,0,-0.717714708,0,2023-05-01
AA-AA-000-0000,kri0009,132,0,37,0,-0.699069581,0,2023-05-01
AA-AA-000-0000,kri0009,36,0,37,0,-0.699069581,0,2023-05-01
AA-AA-000-0000,kri0009,72,0,35,0,-0.679913345,0,2023-05-01
AA-AA-000-0000,kri0009,42,0,34,0,-0.670129909,0,2023-05-01
AA-AA-000-0000,kri0009,31,0,33,0,-0.660201509,0,2023-05-01
AA-AA-000-0000,kri0009,46,0,33,0,-0.660201509,0,2023-05-01
AA-AA-000-0000,kri0009,6,0,33,0,-0.660201509,0,2023-05-01
AA-AA-000-0000,kri0009,33,0,30,0,-0.629477441,0,2023-05-01
AA-AA-000-0000,kri0009,55,0,30,0,-0.629477441,0,2023-05-01
AA-AA-000-0000,kri0009,154,0,29,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0009,175,0,29,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0009,180,0,29,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0009,48,0,26,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0009,87,0,26,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0009,159,0,23,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0009,165,0,22,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0009,66,0,21,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0009,145,0,6,0,NA,NA,2023-05-01
AA-AA-000-0000,kri0010,158,14,181,0.077348066,2.380761842,1,2023-05-01
AA-AA-000-0000,kri0010,57,23,362,0.063535912,2.041418167,1,2023-05-01
AA-AA-000-0000,kri0010,15,48,805,0.059627329,2.484875543,1,2023-05-01
AA-AA-000-0000,kri0010,64,41,714,0.057422969,2.043122855,1,2023-05-01
AA-AA-000-0000,kri0010,97,51,918,0.055555556,2.031304707,1,2023-05-01
AA-AA-000-0000,kri0010,61,150,3007,0.049883605,2.10761116,1,2023-05-01
AA-AA-000-0000,kri0010,130,11,511,0.021526419,-2.364378143,-01,2023-05-01
AA-AA-000-0000,kri0010,145,2,23,0.086956522,NA,NA,2023-05-01
AA-AA-000-0000,kri0010,48,11,158,0.069620253,1.734418218,0,2023-05-01
